Country,Year,Value,Series,Series Description
Small island developing States (SIDS),2013.0,4.71885,EN_EWT_GENPCAP,E-waste generated per capita (kg)
Small island developing States (SIDS),2014.0,4.90882,EN_EWT_GENPCAP,E-waste generated per capita (kg)
Small island developing States (SIDS),2015.0,5.08625,EN_EWT_GENPCAP,E-waste generated per capita (kg)
Small island developing States (SIDS),2016.0,5.25384,EN_EWT_GENPCAP,E-waste generated per capita (kg)
Small island developing States (SIDS),2017.0,5.41716,EN_EWT_GENPCAP,E-waste generated per capita (kg)
Small island developing States (SIDS),2018.0,5.56895,EN_EWT_GENPCAP,E-waste generated per capita (kg)
Small island developing States (SIDS),2019.0,5.70729,EN_EWT_GENPCAP,E-waste generated per capita (kg)
Small island developing States (SIDS),2020.0,5.83665,EN_EWT_GENPCAP,E-waste generated per capita (kg)
Small island developing States (SIDS),2021.0,5.95577,EN_EWT_GENPCAP,E-waste generated per capita (kg)
Small island developing States (SIDS),2022.0,6.05828,EN_EWT_GENPCAP,E-waste generated per capita (kg)
Small island developing States (SIDS),2023.0,6.15829,EN_EWT_GENPCAP,E-waste generated per capita (kg)
Small island developing States (SIDS),2024.0,6.27136,EN_EWT_GENPCAP,E-waste generated per capita (kg)
Small island developing States (SIDS),2025.0,6.39125,EN_EWT_GENPCAP,E-waste generated per capita (kg)
South Africa,2018.0,1248.6409,EN_EWT_GENPCAP,E-waste generated per capita (kg)
South Africa,2019.0,2549.92899,EN_EWT_GENPCAP,E-waste generated per capita (kg)
South Africa,2020.0,1107.26727,EN_EWT_GENPCAP,E-waste generated per capita (kg)
South Africa,2021.0,89.18029,EN_EWT_GENPCAP,E-waste generated per capita (kg)
South Africa,2022.0,1047.09145,EN_EWT_GENPCAP,E-waste generated per capita (kg)
South Africa,2023.0,1.70853,EN_EWT_GENPCAP,E-waste generated per capita (kg)
South America,2010.0,5.84946,EN_EWT_GENPCAP,E-waste generated per capita (kg)
South America,2011.0,6.29003,EN_EWT_GENPCAP,E-waste generated per capita (kg)
South America,2012.0,6.74493,EN_EWT_GENPCAP,E-waste generated per capita (kg)
South America,2013.0,7.19602,EN_EWT_GENPCAP,E-waste generated per capita (kg)
South America,2014.0,7.62937,EN_EWT_GENPCAP,E-waste generated per capita (kg)
South America,2015.0,8.04899,EN_EWT_GENPCAP,E-waste generated per capita (kg)
South America,2016.0,8.445,EN_EWT_GENPCAP,E-waste generated per capita (kg)
South America,2017.0,8.82059,EN_EWT_GENPCAP,E-waste generated per capita (kg)
South America,2018.0,9.17869,EN_EWT_GENPCAP,E-waste generated per capita (kg)
South America,2019.0,9.50309,EN_EWT_GENPCAP,E-waste generated per capita (kg)
South America,2020.0,9.77127,EN_EWT_GENPCAP,E-waste generated per capita (kg)
South America,2021.0,10.02182,EN_EWT_GENPCAP,E-waste generated per capita (kg)
South America,2022.0,10.2505,EN_EWT_GENPCAP,E-waste generated per capita (kg)
South America,2023.0,10.45577,EN_EWT_GENPCAP,E-waste generated per capita (kg)
South America,2024.0,10.64716,EN_EWT_GENPCAP,E-waste generated per capita (kg)
South America,2025.0,10.83087,EN_EWT_GENPCAP,E-waste generated per capita (kg)
South-Eastern Asia,2010.0,3.3868,EN_EWT_GENPCAP,E-waste generated per capita (kg)
South-Eastern Asia,2011.0,3.66009,EN_EWT_GENPCAP,E-waste generated per capita (kg)
South-Eastern Asia,2012.0,3.93244,EN_EWT_GENPCAP,E-waste generated per capita (kg)
South-Eastern Asia,2013.0,4.19323,EN_EWT_GENPCAP,E-waste generated per capita (kg)
South-Eastern Asia,2014.0,4.4303,EN_EWT_GENPCAP,E-waste generated per capita (kg)
South-Eastern Asia,2015.0,4.65983,EN_EWT_GENPCAP,E-waste generated per capita (kg)
South-Eastern Asia,2016.0,4.89015,EN_EWT_GENPCAP,E-waste generated per capita (kg)
South-Eastern Asia,2017.0,5.1317,EN_EWT_GENPCAP,E-waste generated per capita (kg)
South-Eastern Asia,2018.0,5.3899,EN_EWT_GENPCAP,E-waste generated per capita (kg)
South-Eastern Asia,2019.0,5.64663,EN_EWT_GENPCAP,E-waste generated per capita (kg)
South-Eastern Asia,2020.0,5.88426,EN_EWT_GENPCAP,E-waste generated per capita (kg)
South-Eastern Asia,2021.0,6.12178,EN_EWT_GENPCAP,E-waste generated per capita (kg)
South-Eastern Asia,2022.0,6.36927,EN_EWT_GENPCAP,E-waste generated per capita (kg)
South-Eastern Asia,2023.0,6.62627,EN_EWT_GENPCAP,E-waste generated per capita (kg)
South-Eastern Asia,2024.0,6.8942,EN_EWT_GENPCAP,E-waste generated per capita (kg)
South-Eastern Asia,2025.0,7.17198,EN_EWT_GENPCAP,E-waste generated per capita (kg)
Southern Africa,2010.0,5.32157,EN_EWT_GENPCAP,E-waste generated per capita (kg)
Southern Africa,2011.0,5.70229,EN_EWT_GENPCAP,E-waste generated per capita (kg)
Southern Africa,2012.0,6.06712,EN_EWT_GENPCAP,E-waste generated per capita (kg)
Southern Africa,2013.0,6.38854,EN_EWT_GENPCAP,E-waste generated per capita (kg)
Southern Africa,2014.0,6.66696,EN_EWT_GENPCAP,E-waste generated per capita (kg)
Southern Africa,2015.0,6.89123,EN_EWT_GENPCAP,E-waste generated per capita (kg)
Southern Africa,2016.0,7.15927,EN_EWT_GENPCAP,E-waste generated per capita (kg)
Southern Africa,2017.0,7.43568,EN_EWT_GENPCAP,E-waste generated per capita (kg)
Southern Africa,2018.0,7.63505,EN_EWT_GENPCAP,E-waste generated per capita (kg)
Southern Africa,2019.0,7.80546,EN_EWT_GENPCAP,E-waste generated per capita (kg)
Southern Africa,2020.0,7.91839,EN_EWT_GENPCAP,E-waste generated per capita (kg)
Southern Africa,2021.0,8.00694,EN_EWT_GENPCAP,E-waste generated per capita (kg)
Southern Africa,2022.0,8.11071,EN_EWT_GENPCAP,E-waste generated per capita (kg)
Southern Africa,2023.0,8.23324,EN_EWT_GENPCAP,E-waste generated per capita (kg)
Southern Africa,2024.0,8.36836,EN_EWT_GENPCAP,E-waste generated per capita (kg)
Southern Africa,2025.0,8.51631,EN_EWT_GENPCAP,E-waste generated per capita (kg)
Southern Asia,2010.0,1.076,EN_EWT_GENPCAP,E-waste generated per capita (kg)
Southern Asia,2011.0,1.18305,EN_EWT_GENPCAP,E-waste generated per capita (kg)
Southern Asia,2012.0,1.29326,EN_EWT_GENPCAP,E-waste generated per capita (kg)
Southern Asia,2013.0,1.40486,EN_EWT_GENPCAP,E-waste generated per capita (kg)
Southern Asia,2014.0,1.52412,EN_EWT_GENPCAP,E-waste generated per capita (kg)
Southern Asia,2015.0,1.65853,EN_EWT_GENPCAP,E-waste generated per capita (kg)
Southern Asia,2016.0,1.81411,EN_EWT_GENPCAP,E-waste generated per capita (kg)
Southern Asia,2017.0,1.98641,EN_EWT_GENPCAP,E-waste generated per capita (kg)
Southern Asia,2018.0,2.17654,EN_EWT_GENPCAP,E-waste generated per capita (kg)
Southern Asia,2019.0,2.38266,EN_EWT_GENPCAP,E-waste generated per capita (kg)
Southern Asia,2020.0,2.59138,EN_EWT_GENPCAP,E-waste generated per capita (kg)
Southern Asia,2021.0,2.80455,EN_EWT_GENPCAP,E-waste generated per capita (kg)
Southern Asia,2022.0,3.03606,EN_EWT_GENPCAP,E-waste generated per capita (kg)
Southern Asia,2023.0,3.27654,EN_EWT_GENPCAP,E-waste generated per capita (kg)
Southern Asia,2024.0,3.52241,EN_EWT_GENPCAP,E-waste generated per capita (kg)
Southern Asia,2025.0,3.76999,EN_EWT_GENPCAP,E-waste generated per capita (kg)
Southern Europe,2010.0,15.22773,EN_EWT_GENPCAP,E-waste generated per capita (kg)
Southern Europe,2011.0,15.70469,EN_EWT_GENPCAP,E-waste generated per capita (kg)
Southern Europe,2012.0,16.10813,EN_EWT_GENPCAP,E-waste generated per capita (kg)
Southern Europe,2013.0,16.45225,EN_EWT_GENPCAP,E-waste generated per capita (kg)
Southern Europe,2014.0,16.73557,EN_EWT_GENPCAP,E-waste generated per capita (kg)
Southern Europe,2015.0,16.96961,EN_EWT_GENPCAP,E-waste generated per capita (kg)
Southern Europe,2016.0,17.15871,EN_EWT_GENPCAP,E-waste generated per capita (kg)
Southern Europe,2017.0,17.29625,EN_EWT_GENPCAP,E-waste generated per capita (kg)
Southern Europe,2018.0,17.39625,EN_EWT_GENPCAP,E-waste generated per capita (kg)
Southern Europe,2019.0,17.46613,EN_EWT_GENPCAP,E-waste generated per capita (kg)
Southern Europe,2020.0,17.5305,EN_EWT_GENPCAP,E-waste generated per capita (kg)
Southern Europe,2021.0,17.647,EN_EWT_GENPCAP,E-waste generated per capita (kg)
Southern Europe,2022.0,17.7624,EN_EWT_GENPCAP,E-waste generated per capita (kg)
Southern Europe,2023.0,17.88524,EN_EWT_GENPCAP,E-waste generated per capita (kg)
Southern Europe,2024.0,18.04565,EN_EWT_GENPCAP,E-waste generated per capita (kg)
Southern Europe,2025.0,18.21669,EN_EWT_GENPCAP,E-waste generated per capita (kg)
Spain,2021.0,14.25,EN_EWT_GENPCAP,E-waste generated per capita (kg)
Spain,2022.0,14.14,EN_EWT_GENPCAP,E-waste generated per capita (kg)
Spain,2023.0,16.64,EN_EWT_GENPCAP,E-waste generated per capita (kg)
State of Palestine,2016.0,129.70729,EN_EWT_GENPCAP,E-waste generated per capita (kg)
State of Palestine,2019.0,4.03407,EN_EWT_GENPCAP,E-waste generated per capita (kg)
Sub-Saharan Africa,2010.0,1.01817,EN_EWT_GENPCAP,E-waste generated per capita (kg)
Sub-Saharan Africa,2011.0,1.10546,EN_EWT_GENPCAP,E-waste generated per capita (kg)
Sub-Saharan Africa,2012.0,1.19108,EN_EWT_GENPCAP,E-waste generated per capita (kg)
Sub-Saharan Africa,2013.0,1.27221,EN_EWT_GENPCAP,E-waste generated per capita (kg)
Sub-Saharan Africa,2014.0,1.34691,EN_EWT_GENPCAP,E-waste generated per capita (kg)
Sub-Saharan Africa,2015.0,1.41527,EN_EWT_GENPCAP,E-waste generated per capita (kg)
Sub-Saharan Africa,2016.0,1.48007,EN_EWT_GENPCAP,E-waste generated per capita (kg)
Sub-Saharan Africa,2017.0,1.54168,EN_EWT_GENPCAP,E-waste generated per capita (kg)
Sub-Saharan Africa,2018.0,1.59687,EN_EWT_GENPCAP,E-waste generated per capita (kg)
Sub-Saharan Africa,2019.0,1.64499,EN_EWT_GENPCAP,E-waste generated per capita (kg)
Sub-Saharan Africa,2020.0,1.68345,EN_EWT_GENPCAP,E-waste generated per capita (kg)
Sub-Saharan Africa,2021.0,1.71633,EN_EWT_GENPCAP,E-waste generated per capita (kg)
Sub-Saharan Africa,2022.0,1.74862,EN_EWT_GENPCAP,E-waste generated per capita (kg)
Sub-Saharan Africa,2023.0,1.78123,EN_EWT_GENPCAP,E-waste generated per capita (kg)
Sub-Saharan Africa,2024.0,1.81462,EN_EWT_GENPCAP,E-waste generated per capita (kg)
Sub-Saharan Africa,2025.0,1.84973,EN_EWT_GENPCAP,E-waste generated per capita (kg)
Suriname,2000.0,1303.83934,EN_EWT_GENPCAP,E-waste generated per capita (kg)
Suriname,2001.0,1695.07811,EN_EWT_GENPCAP,E-waste generated per capita (kg)
Suriname,2002.0,1970.58673,EN_EWT_GENPCAP,E-waste generated per capita (kg)
Suriname,2003.0,2226.29251,EN_EWT_GENPCAP,E-waste generated per capita (kg)
Suriname,2004.0,2445.88424,EN_EWT_GENPCAP,E-waste generated per capita (kg)
Suriname,2005.0,2596.27899,EN_EWT_GENPCAP,E-waste generated per capita (kg)
Suriname,2006.0,2731.71404,EN_EWT_GENPCAP,E-waste generated per capita (kg)
Suriname,2007.0,2861.68971,EN_EWT_GENPCAP,E-waste generated per capita (kg)
Suriname,2008.0,3083.95707,EN_EWT_GENPCAP,E-waste generated per capita (kg)
Suriname,2009.0,3428.32732,EN_EWT_GENPCAP,E-waste generated per capita (kg)
Suriname,2010.0,3773.93599,EN_EWT_GENPCAP,E-waste generated per capita (kg)
Suriname,2011.0,4161.5779,EN_EWT_GENPCAP,E-waste generated per capita (kg)
Suriname,2012.0,4421.67686,EN_EWT_GENPCAP,E-waste generated per capita (kg)
Suriname,2013.0,4682.89411,EN_EWT_GENPCAP,E-waste generated per capita (kg)
Suriname,2014.0,5005.32849,EN_EWT_GENPCAP,E-waste generated per capita (kg)
Suriname,2015.0,5387.90191,EN_EWT_GENPCAP,E-waste generated per capita (kg)
Suriname,2016.0,5775.33588,EN_EWT_GENPCAP,E-waste generated per capita (kg)
Suriname,2017.0,5812.88758,EN_EWT_GENPCAP,E-waste generated per capita (kg)
Suriname,2018.0,5824.4435,EN_EWT_GENPCAP,E-waste generated per capita (kg)
Suriname,2019.0,5839.37641,EN_EWT_GENPCAP,E-waste generated per capita (kg)
Suriname,2020.0,5816.13479,EN_EWT_GENPCAP,E-waste generated per capita (kg)
Suriname,2021.0,5797.19989,EN_EWT_GENPCAP,E-waste generated per capita (kg)
Thailand,2012.0,1.88922,EN_EWT_GENPCAP,E-waste generated per capita (kg)
Thailand,2013.0,5.27367,EN_EWT_GENPCAP,E-waste generated per capita (kg)
Thailand,2014.0,5.36627,EN_EWT_GENPCAP,E-waste generated per capita (kg)
Thailand,2015.0,5.44692,EN_EWT_GENPCAP,E-waste generated per capita (kg)
Thailand,2016.0,5.54715,EN_EWT_GENPCAP,E-waste generated per capita (kg)
Thailand,2017.0,5.64051,EN_EWT_GENPCAP,E-waste generated per capita (kg)
Thailand,2018.0,5.80937,EN_EWT_GENPCAP,E-waste generated per capita (kg)
Thailand,2019.0,5.89089,EN_EWT_GENPCAP,E-waste generated per capita (kg)
Thailand,2020.0,5.97573,EN_EWT_GENPCAP,E-waste generated per capita (kg)
Thailand,2021.0,6.06728,EN_EWT_GENPCAP,E-waste generated per capita (kg)
Thailand,2022.0,6.12599,EN_EWT_GENPCAP,E-waste generated per capita (kg)
Thailand,2023.0,6.16785,EN_EWT_GENPCAP,E-waste generated per capita (kg)
Uganda,2000.0,118.26851,EN_EWT_GENPCAP,E-waste generated per capita (kg)
Uganda,2001.0,122.45232,EN_EWT_GENPCAP,E-waste generated per capita (kg)
Uganda,2002.0,127.79971,EN_EWT_GENPCAP,E-waste generated per capita (kg)
Uganda,2003.0,134.49476,EN_EWT_GENPCAP,E-waste generated per capita (kg)
Uganda,2004.0,139.86026,EN_EWT_GENPCAP,E-waste generated per capita (kg)
Uganda,2005.0,150.85194,EN_EWT_GENPCAP,E-waste generated per capita (kg)
Uganda,2006.0,162.09025,EN_EWT_GENPCAP,E-waste generated per capita (kg)
Uganda,2007.0,191.57156,EN_EWT_GENPCAP,E-waste generated per capita (kg)
Uganda,2008.0,226.87794,EN_EWT_GENPCAP,E-waste generated per capita (kg)
Uganda,2009.0,244.93221,EN_EWT_GENPCAP,E-waste generated per capita (kg)
Uganda,2010.0,270.70068,EN_EWT_GENPCAP,E-waste generated per capita (kg)
Uganda,2011.0,301.59618,EN_EWT_GENPCAP,E-waste generated per capita (kg)
Uganda,2012.0,334.56126,EN_EWT_GENPCAP,E-waste generated per capita (kg)
Uganda,2013.0,368.65485,EN_EWT_GENPCAP,E-waste generated per capita (kg)
Uganda,2014.0,415.3678,EN_EWT_GENPCAP,E-waste generated per capita (kg)
Uganda,2015.0,438.91758,EN_EWT_GENPCAP,E-waste generated per capita (kg)
Uganda,2016.0,454.54037,EN_EWT_GENPCAP,E-waste generated per capita (kg)
Uganda,2017.0,461.62891,EN_EWT_GENPCAP,E-waste generated per capita (kg)
Ukraine,2010.0,0.27768,EN_EWT_GENPCAP,E-waste generated per capita (kg)
Ukraine,2011.0,0.12957,EN_EWT_GENPCAP,E-waste generated per capita (kg)
Ukraine,2012.0,0.12768,EN_EWT_GENPCAP,E-waste generated per capita (kg)
Ukraine,2013.0,0.17777,EN_EWT_GENPCAP,E-waste generated per capita (kg)
Ukraine,2014.0,0.13921,EN_EWT_GENPCAP,E-waste generated per capita (kg)
Ukraine,2015.0,0.15726,EN_EWT_GENPCAP,E-waste generated per capita (kg)
Ukraine,2016.0,0.08769,EN_EWT_GENPCAP,E-waste generated per capita (kg)
Ukraine,2017.0,0.09024,EN_EWT_GENPCAP,E-waste generated per capita (kg)
Ukraine,2018.0,0.08405,EN_EWT_GENPCAP,E-waste generated per capita (kg)
Ukraine,2019.0,0.10009,EN_EWT_GENPCAP,E-waste generated per capita (kg)
United Republic of Tanzania,2000.0,41.12943,EN_EWT_GENPCAP,E-waste generated per capita (kg)
United Republic of Tanzania,2001.0,71.69096,EN_EWT_GENPCAP,E-waste generated per capita (kg)
United Republic of Tanzania,2002.0,107.42692,EN_EWT_GENPCAP,E-waste generated per capita (kg)
United Republic of Tanzania,2003.0,146.80415,EN_EWT_GENPCAP,E-waste generated per capita (kg)
United Republic of Tanzania,2004.0,187.13097,EN_EWT_GENPCAP,E-waste generated per capita (kg)
United Republic of Tanzania,2005.0,225.15656,EN_EWT_GENPCAP,E-waste generated per capita (kg)
United Republic of Tanzania,2006.0,263.23183,EN_EWT_GENPCAP,E-waste generated per capita (kg)
United Republic of Tanzania,2007.0,302.50139,EN_EWT_GENPCAP,E-waste generated per capita (kg)
United Republic of Tanzania,2008.0,345.53318,EN_EWT_GENPCAP,E-waste generated per capita (kg)
United Republic of Tanzania,2009.0,392.6802,EN_EWT_GENPCAP,E-waste generated per capita (kg)
United Republic of Tanzania,2010.0,437.22433,EN_EWT_GENPCAP,E-waste generated per capita (kg)
United Republic of Tanzania,2011.0,479.40042,EN_EWT_GENPCAP,E-waste generated per capita (kg)
United Republic of Tanzania,2012.0,518.50729,EN_EWT_GENPCAP,E-waste generated per capita (kg)
United Republic of Tanzania,2013.0,551.02673,EN_EWT_GENPCAP,E-waste generated per capita (kg)
United Republic of Tanzania,2014.0,578.46327,EN_EWT_GENPCAP,E-waste generated per capita (kg)
United Republic of Tanzania,2015.0,603.01654,EN_EWT_GENPCAP,E-waste generated per capita (kg)
United Republic of Tanzania,2016.0,626.5828,EN_EWT_GENPCAP,E-waste generated per capita (kg)
United Republic of Tanzania,2017.0,642.46618,EN_EWT_GENPCAP,E-waste generated per capita (kg)
United States of America,2000.0,21.15546,EN_EWT_GENPCAP,E-waste generated per capita (kg)
United States of America,2005.0,22.77811,EN_EWT_GENPCAP,E-waste generated per capita (kg)
United States of America,2010.0,26.30693,EN_EWT_GENPCAP,E-waste generated per capita (kg)
United States of America,2015.0,28.31249,EN_EWT_GENPCAP,E-waste generated per capita (kg)
United States of America,2017.0,28.23773,EN_EWT_GENPCAP,E-waste generated per capita (kg)
United States of America,2018.0,28.06171,EN_EWT_GENPCAP,E-waste generated per capita (kg)
Uzbekistan,2016.0,0.04155,EN_EWT_GENPCAP,E-waste generated per capita (kg)
Uzbekistan,2019.0,3.45824,EN_EWT_GENPCAP,E-waste generated per capita (kg)
Uzbekistan,2020.0,0.71458,EN_EWT_GENPCAP,E-waste generated per capita (kg)
Uzbekistan,2021.0,9.61981,EN_EWT_GENPCAP,E-waste generated per capita (kg)
Western Africa,2010.0,0.85684,EN_EWT_GENPCAP,E-waste generated per capita (kg)
Western Africa,2011.0,0.94834,EN_EWT_GENPCAP,E-waste generated per capita (kg)
Western Africa,2012.0,1.03877,EN_EWT_GENPCAP,E-waste generated per capita (kg)
Western Africa,2013.0,1.12761,EN_EWT_GENPCAP,E-waste generated per capita (kg)
Western Africa,2014.0,1.20884,EN_EWT_GENPCAP,E-waste generated per capita (kg)
Western Africa,2015.0,1.2872,EN_EWT_GENPCAP,E-waste generated per capita (kg)
Western Africa,2016.0,1.364,EN_EWT_GENPCAP,E-waste generated per capita (kg)
Western Africa,2017.0,1.43901,EN_EWT_GENPCAP,E-waste generated per capita (kg)
Western Africa,2018.0,1.50824,EN_EWT_GENPCAP,E-waste generated per capita (kg)
Western Africa,2019.0,1.57188,EN_EWT_GENPCAP,E-waste generated per capita (kg)
Western Africa,2020.0,1.62855,EN_EWT_GENPCAP,E-waste generated per capita (kg)
Western Africa,2021.0,1.67817,EN_EWT_GENPCAP,E-waste generated per capita (kg)
Western Africa,2022.0,1.72516,EN_EWT_GENPCAP,E-waste generated per capita (kg)
Western Africa,2023.0,1.77164,EN_EWT_GENPCAP,E-waste generated per capita (kg)
Western Africa,2024.0,1.81908,EN_EWT_GENPCAP,E-waste generated per capita (kg)
Western Africa,2025.0,1.86754,EN_EWT_GENPCAP,E-waste generated per capita (kg)
Western Asia,2010.0,6.37245,EN_EWT_GENPCAP,E-waste generated per capita (kg)
Western Asia,2011.0,6.73754,EN_EWT_GENPCAP,E-waste generated per capita (kg)
Western Asia,2012.0,7.09865,EN_EWT_GENPCAP,E-waste generated per capita (kg)
Western Asia,2013.0,7.45159,EN_EWT_GENPCAP,E-waste generated per capita (kg)
Western Asia,2014.0,7.77271,EN_EWT_GENPCAP,E-waste generated per capita (kg)
Western Asia,2015.0,8.05101,EN_EWT_GENPCAP,E-waste generated per capita (kg)
Western Asia,2016.0,8.33596,EN_EWT_GENPCAP,E-waste generated per capita (kg)
Western Asia,2017.0,8.64943,EN_EWT_GENPCAP,E-waste generated per capita (kg)
Western Asia,2018.0,8.95624,EN_EWT_GENPCAP,E-waste generated per capita (kg)
Western Asia,2019.0,9.24423,EN_EWT_GENPCAP,E-waste generated per capita (kg)
Western Asia,2020.0,9.50099,EN_EWT_GENPCAP,E-waste generated per capita (kg)
Western Asia,2021.0,9.74112,EN_EWT_GENPCAP,E-waste generated per capita (kg)
Western Asia,2022.0,9.93208,EN_EWT_GENPCAP,E-waste generated per capita (kg)
Western Asia,2023.0,10.10418,EN_EWT_GENPCAP,E-waste generated per capita (kg)
Western Asia,2024.0,10.30299,EN_EWT_GENPCAP,E-waste generated per capita (kg)
Western Asia,2025.0,10.51338,EN_EWT_GENPCAP,E-waste generated per capita (kg)
Western Europe,2010.0,17.95471,EN_EWT_GENPCAP,E-waste generated per capita (kg)
Western Europe,2011.0,18.51561,EN_EWT_GENPCAP,E-waste generated per capita (kg)
